book_title,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,grade_level
Ang Gatas sa Lata,0.22580645161290322,1.8064516129032258,1.5806451612903225,1.2903225806451613,0.7741935483870968,0.1935483870967742,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,1
Ang Hardin Ni Balaraw,0.4473684210526316,2.0921052631578947,1.8245614035087718,1.513157894736842,0.8552631578947368,0.32456140350877194,0.2412280701754386,0.18421052631578946,0.34210526315789475,0.021929824561403508,0.0,1
Ang Hardin Ni Hannah,0.38333333333333336,1.8916666666666666,1.6333333333333333,1.3916666666666666,0.8083333333333333,0.275,0.2,0.15,0.25833333333333336,0.0,0.0,1
Ang Hardin Ni Susan,0.4351851851851852,2.064814814814815,1.7407407407407407,1.3981481481481481,0.7962962962962963,0.28703703703703703,0.2222222222222222,0.1574074074074074,0.3611111111111111,0.027777777777777776,0.0,1
Ang Hiniktan ni Islaw,0.38235294117647056,2.176470588235294,1.7352941176470589,1.588235294117647,0.8235294117647058,0.2647058823529412,0.1323529411764706,0.17647058823529413,0.29411764705882354,0.014705882352941176,0.0,1
Ang Iring ni Ling,0.5263157894736842,1.6578947368421053,1.3157894736842106,1.3157894736842106,0.7894736842105263,0.47368421052631576,0.34210526315789475,0.10526315789473684,0.13157894736842105,0.02631578947368421,0.0,1
Ang Iring ni Luming,0.5409836065573771,2.0163934426229506,1.5737704918032787,1.6557377049180328,0.8360655737704918,0.5245901639344263,0.3770491803278688,0.04918032786885246,0.09836065573770492,0.01639344262295082,0.0,1
Ang Iro ni Pedro,0.38636363636363635,2.034090909090909,1.625,1.4431818181818181,0.7045454545454546,0.3181818181818182,0.19318181818181818,0.10227272727272728,0.22727272727272727,0.03409090909090909,0.011363636363636364,1
Ang Itoy ni Ikoy,0.2807017543859649,1.9298245614035088,1.3333333333333333,1.4385964912280702,0.6666666666666666,0.21052631578947367,0.07017543859649122,0.07017543859649122,0.10526315789473684,0.017543859649122806,0.0,1
Ang Kabaw nga si Kulas,0.3076923076923077,1.8205128205128205,1.5897435897435896,1.4102564102564104,0.7948717948717948,0.23076923076923078,0.10256410256410256,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.0,1
Ang Kabaw ni lolo,0.30303030303030304,1.9393939393939394,1.6363636363636365,1.3636363636363635,0.7878787878787878,0.24242424242424243,0.12121212121212122,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.0,1
Ang Kaka ni Katkat,0.43478260869565216,1.9130434782608696,1.6956521739130435,1.391304347826087,1.0,0.34782608695652173,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.043478260869565216,0.0,1
Ang Kaka ni Tata,0.34615384615384615,1.8461538461538463,1.5,1.1538461538461537,0.6923076923076923,0.2692307692307692,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.0,1
Ang Kaka,0.13157894736842105,1.868421052631579,1.631578947368421,1.0789473684210527,0.6578947368421053,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,1
Ang Kalikupan,0.34,2.4,2.04,1.82,0.96,0.34,0.24,0.1,0.18,0.02,0.0,1
Ang Kalo ni Karlo,0.32558139534883723,1.9534883720930232,1.813953488372093,1.2093023255813953,0.8372093023255814,0.27906976744186046,0.23255813953488372,0.11627906976744186,0.2558139534883721,0.023255813953488372,0.0,1
Ang Kama ni Mama ug Makmak,0.4074074074074074,1.7037037037037037,1.4814814814814814,1.1481481481481481,0.7777777777777778,0.3333333333333333,0.18518518518518517,0.2222222222222222,0.25925925925925924,0.037037037037037035,0.0,1
Ang kama,0.3,1.8,1.4666666666666666,1.0666666666666667,0.6666666666666666,0.3,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,1
Ang Kamot ni Momay,0.2222222222222222,1.8055555555555556,1.4444444444444444,1.25,0.5833333333333334,0.19444444444444445,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,1
Ang Kanding ni Karding,0.6216216216216216,2.081081081081081,1.7297297297297298,1.6756756756756757,1.1081081081081081,0.5945945945945946,0.32432432432432434,0.35135135135135137,0.3783783783783784,0.1891891891891892,0.0,1
Ang Kanding Ni Pedro,0.45323741007194246,2.0863309352517985,1.7985611510791366,1.4676258992805755,0.8992805755395683,0.37410071942446044,0.2589928057553957,0.15827338129496402,0.31654676258992803,0.050359712230215826,0.0,1
Ang Kanta ni Anta,0.4931506849315068,2.1232876712328768,1.8630136986301369,1.5068493150684932,0.9041095890410958,0.4246575342465753,0.3424657534246575,0.1917808219178082,0.3561643835616438,0.0410958904109589,0.0,1
Ang kilay ni Kentoy,0.3582089552238806,1.9701492537313432,1.7014925373134329,1.3134328358208955,0.8507462686567164,0.3283582089552239,0.22388059701492538,0.19402985074626866,0.23880597014925373,0.014925373134328358,0.0,1
Ang Kusog nga Linog,0.4659090909090909,2.1136363636363638,1.8068181818181819,1.5681818181818181,0.8977272727272727,0.3977272727272727,0.2159090909090909,0.14772727272727273,0.3068181818181818,0.03409090909090909,0.0,1
Ang Kwarto Ko,0.5192307692307693,2.019230769230769,1.75,1.4615384615384615,0.9038461538461539,0.4230769230769231,0.2692307692307692,0.2692307692307692,0.38461538461538464,0.09615384615384616,0.0,1
Ang Langaw,0.46153846153846156,1.8653846153846154,1.6923076923076923,1.5769230769230769,1.0,0.4230769230769231,0.25,0.21153846153846154,0.25,0.019230769230769232,0.0,1
Ang Lapis ni Sedes,0.2222222222222222,2.111111111111111,1.8888888888888888,1.6666666666666667,0.8611111111111112,0.19444444444444445,0.1388888888888889,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,1
Ang Lima ka Baki,0.13333333333333333,1.7777777777777777,1.5777777777777777,0.8888888888888888,0.6222222222222222,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.022222222222222223,1
Ang Lima ka Managsuon,0.4935897435897436,2.128205128205128,1.7692307692307692,1.544871794871795,0.8846153846153846,0.46794871794871795,0.28846153846153844,0.1987179487179487,0.2948717948717949,0.057692307692307696,0.00641025641025641,1
Ang Magtutudlo,0.45454545454545453,2.3636363636363638,2.090909090909091,1.7272727272727273,1.0606060606060606,0.42424242424242425,0.3333333333333333,0.21212121212121213,0.3333333333333333,0.06060606060606061,0.0,1
Ang Mama ni Tata,0.26666666666666666,1.9666666666666666,1.7666666666666666,1.2,0.8333333333333334,0.23333333333333334,0.13333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.0,1
Ang Mananagat,0.6593406593406593,1.8864468864468864,1.3663003663003663,1.4102564102564104,0.717948717948718,0.45787545787545786,0.28205128205128205,0.23443223443223443,0.3992673992673993,0.07326007326007326,0.03663003663003663,1
Ang Mangga ni Manang Mina,0.44776119402985076,2.1194029850746268,1.8507462686567164,1.5223880597014925,0.9552238805970149,0.40298507462686567,0.31343283582089554,0.19402985074626866,0.3283582089552239,0.014925373134328358,0.0,1
Ang Mangga,0.4375,2.0,1.6458333333333333,1.4583333333333333,0.8333333333333334,0.3541666666666667,0.1875,0.125,0.25,0.041666666666666664,0.0,1
Ang Manok,0.18181818181818182,1.9393939393939394,1.6363636363636365,1.393939393939394,0.7272727272727273,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0,0.0,1
Ang Mata ni Matmat,0.5384615384615384,1.8076923076923077,1.6153846153846154,1.2692307692307692,0.9615384615384616,0.46153846153846156,0.2692307692307692,0.2692307692307692,0.34615384615384615,0.038461538461538464,0.0,1
Ang mata,0.28125,1.78125,1.46875,1.03125,0.65625,0.28125,0.09375,0.03125,0.0625,0.0,0.0,1
Ang mga Bata,0.5625,2.1458333333333335,1.8125,1.4375,0.8333333333333334,0.4791666666666667,0.2916666666666667,0.1875,0.4375,0.10416666666666667,0.041666666666666664,1
Ang mga Isda,0.5,2.119047619047619,1.6904761904761905,1.5714285714285714,0.7857142857142857,0.40476190476190477,0.19047619047619047,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,1
Ang mga Prutas,0.42857142857142855,1.875,1.5357142857142858,1.3928571428571428,0.75,0.25,0.14285714285714285,0.19642857142857142,0.2857142857142857,0.0,0.0,1
Ang Monyeka,0.32142857142857145,2.357142857142857,2.017857142857143,1.7142857142857142,1.0178571428571428,0.2857142857142857,0.23214285714285715,0.14285714285714285,0.17857142857142858,0.017857142857142856,0.0,1
Ang Ok-ok,0.4,1.9142857142857144,1.457142857142857,1.3428571428571427,0.6857142857142857,0.2571428571428571,0.08571428571428572,0.11428571428571428,0.2571428571428571,0.02857142857142857,0.0,1
Ang Panimalay,0.4,2.476923076923077,2.2615384615384615,2.0153846153846153,1.2307692307692308,0.4,0.3076923076923077,0.2,0.26153846153846155,0.015384615384615385,0.0,1
Ang Pati ni Pipo,0.3238095238095238,1.8761904761904762,1.5904761904761904,1.2190476190476192,0.7238095238095238,0.29523809523809524,0.14285714285714285,0.12380952380952381,0.22857142857142856,0.02857142857142857,0.0,1
Ang Payag ni Tatay,0.4074074074074074,1.9259259259259258,1.7037037037037037,1.5740740740740742,0.9259259259259259,0.3333333333333333,0.24074074074074073,0.16666666666666666,0.25925925925925924,0.037037037037037035,0.0,1
Ang Plaza,0.47692307692307695,2.246153846153846,1.8307692307692307,1.7230769230769232,0.9538461538461539,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.2923076923076923,0.06153846153846154,0.0,1
Ang Prutas,0.3269230769230769,2.25,2.019230769230769,1.6538461538461537,1.0,0.21153846153846154,0.15384615384615385,0.17307692307692307,0.25,0.0,0.0,1
Ang Regalo,0.34545454545454546,2.2,1.9636363636363636,1.4363636363636363,0.8727272727272727,0.3090909090909091,0.21818181818181817,0.09090909090909091,0.21818181818181817,0.01818181818181818,0.0,1
Ang Relo ni Jelo,0.6167247386759582,1.829268292682927,1.3937282229965158,1.278745644599303,0.7212543554006968,0.42857142857142855,0.26480836236933797,0.24041811846689895,0.3797909407665505,0.08710801393728224,0.03484320557491289,1
Ang Sakyanan,0.49122807017543857,2.3684210526315788,2.1052631578947367,2.017543859649123,1.087719298245614,0.38596491228070173,0.2807017543859649,0.2631578947368421,0.42105263157894735,0.017543859649122806,0.0,1
Ang Sapatos,0.26436781609195403,2.1149425287356323,1.7701149425287357,1.5747126436781609,0.8850574712643678,0.2413793103448276,0.14942528735632185,0.08045977011494253,0.13793103448275862,0.0,0.0,1
Ang Saya ni Ana,0.2631578947368421,1.986842105263158,1.644736842105263,1.355263157894737,0.7631578947368421,0.2236842105263158,0.11842105263157894,0.07894736842105263,0.13157894736842105,0.0,0.0,1
Ang Saya,0.23333333333333334,1.9333333333333333,1.6333333333333333,1.1333333333333333,0.6666666666666666,0.23333333333333334,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,1
Ang Sorpresa,0.46153846153846156,2.2153846153846155,1.9384615384615385,1.7230769230769232,1.0461538461538462,0.4461538461538462,0.3230769230769231,0.16923076923076924,0.23076923076923078,0.03076923076923077,0.03076923076923077,1
Ang Tabanog ni Isko,0.4,2.1454545454545455,1.8363636363636364,1.6,0.9090909090909091,0.38181818181818183,0.21818181818181817,0.12727272727272726,0.23636363636363636,0.01818181818181818,0.01818181818181818,1
Ang Tabanog,0.24528301886792453,2.1132075471698113,1.8679245283018868,1.5660377358490567,0.8867924528301887,0.20754716981132076,0.1509433962264151,0.07547169811320754,0.11320754716981132,0.0,0.0,1
Ang Tam-is nga Mansanas,0.5189873417721519,2.1455696202531644,1.7784810126582278,1.481012658227848,0.8417721518987342,0.43670886075949367,0.26582278481012656,0.25949367088607594,0.3987341772151899,0.05063291139240506,0.012658227848101266,1
Ang Tanaman ni Helen,0.352112676056338,2.084507042253521,1.8309859154929577,1.6056338028169015,0.9295774647887324,0.28169014084507044,0.18309859154929578,0.16901408450704225,0.23943661971830985,0.014084507042253521,0.0,1
Ang Tasa,0.35294117647058826,1.8529411764705883,1.588235294117647,1.1470588235294117,0.7352941176470589,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.0,1
Ang Tsinelas,0.30357142857142855,2.125,1.8214285714285714,1.625,0.9107142857142857,0.25,0.21428571428571427,0.125,0.17857142857142858,0.017857142857142856,0.017857142857142856,1
Ang Tubig sa Gripo,0.375,2.107142857142857,1.7678571428571428,1.5714285714285714,0.8214285714285714,0.30357142857142855,0.125,0.19642857142857142,0.19642857142857142,0.017857142857142856,0.0,1
Ang Tunghaan,0.4423076923076923,2.4038461538461537,2.173076923076923,1.7307692307692308,1.0576923076923077,0.4230769230769231,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.0,0.0,1
Ang Unlan,0.6153846153846154,1.9230769230769231,1.5,1.6923076923076923,0.9230769230769231,0.6153846153846154,0.2692307692307692,0.34615384615384615,0.34615384615384615,0.0,0.0,1
Ang Upat ka Managsuon,0.4,2.34,1.94,1.78,0.86,0.36,0.24,0.1,0.2,0.02,0.02,1
Ang Utanon,0.43137254901960786,2.372549019607843,2.019607843137255,1.9019607843137254,1.0392156862745099,0.4117647058823529,0.2549019607843137,0.13725490196078433,0.23529411764705882,0.058823529411764705,0.0,1
Ang Xylophone,0.5131578947368421,2.0789473684210527,1.9078947368421053,1.4605263157894737,1.013157894736842,0.42105263157894735,0.3026315789473684,0.23684210526315788,0.3815789473684211,0.11842105263157894,0.0,1
Ang Yoyo,0.25,1.9166666666666667,1.625,1.1666666666666667,0.7083333333333334,0.25,0.125,0.08333333333333333,0.08333333333333333,0.0,0.0,1
Atis ug Tambis,0.5,1.9166666666666667,1.4722222222222223,1.6388888888888888,0.9444444444444444,0.4722222222222222,0.25,0.25,0.3055555555555556,0.0,0.0,1
Baha sa Tunghaan sa Inayagan,0.390625,2.296875,1.90625,1.578125,0.90625,0.359375,0.25,0.140625,0.28125,0.03125,0.015625,1
Balay ni Maya,0.2857142857142857,1.9428571428571428,1.7428571428571429,1.4,0.9428571428571428,0.22857142857142856,0.14285714285714285,0.2,0.2,0.0,0.0,1
Barangay Ko Ampingan Ko,0.48863636363636365,2.034090909090909,1.8181818181818181,1.5454545454545454,0.9318181818181818,0.3409090909090909,0.2727272727272727,0.18181818181818182,0.3522727272727273,0.011363636363636364,0.0,1
Buhok ni Mila,0.2978723404255319,1.851063829787234,1.4680851063829787,1.3191489361702127,0.6595744680851063,0.19148936170212766,0.1702127659574468,0.0851063829787234,0.2127659574468085,0.02127659574468085,0.02127659574468085,1
Dagan,0.19230769230769232,2.269230769230769,2.1153846153846154,1.8846153846153846,1.0769230769230769,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.0,1
Duha ka Higala,0.13432835820895522,2.029850746268657,1.835820895522388,1.208955223880597,0.7910447761194029,0.08955223880597014,0.05970149253731343,0.07462686567164178,0.1044776119402985,0.0,0.0,1
Gaihap ug Iring,0.6079136690647482,1.870503597122302,1.3453237410071943,1.316546762589928,0.7158273381294964,0.43884892086330934,0.30935251798561153,0.21223021582733814,0.3381294964028777,0.07553956834532374,0.03597122302158273,1
Kaka ni Katkat,0.3870967741935484,1.8709677419354838,1.6451612903225807,1.1290322580645162,0.8064516129032258,0.3548387096774194,0.1935483870967742,0.12903225806451613,0.25806451612903225,0.0,0.0,1
Kaka,0.125,2.625,2.25,1.625,1.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,1
Kaloy Mag-uuma,0.23684210526315788,2.1842105263157894,1.8157894736842106,1.5,0.7894736842105263,0.23684210526315788,0.18421052631578946,0.13157894736842105,0.18421052631578946,0.02631578947368421,0.0,1
Kari na ug mulupad!,0.4264705882352941,2.161764705882353,1.8676470588235294,1.8970588235294117,1.0147058823529411,0.39705882352941174,0.1323529411764706,0.10294117647058823,0.1323529411764706,0.014705882352941176,0.0,1
Kasinatian sa Bukid,0.45098039215686275,1.9509803921568627,1.7745098039215685,1.5294117647058822,0.9117647058823529,0.4411764705882353,0.3627450980392157,0.14705882352941177,0.22549019607843138,0.08823529411764706,0.0,1
Katkat Ta,0.34615384615384615,1.8846153846153846,1.7692307692307692,1.3461538461538463,1.1153846153846154,0.34615384615384615,0.34615384615384615,0.23076923076923078,0.34615384615384615,0.0,0.0,1
Kinabuhi sa Alibangbang,0.4339622641509434,2.1132075471698113,1.679245283018868,1.6603773584905661,0.8867924528301887,0.37735849056603776,0.2641509433962264,0.18867924528301888,0.24528301886792453,0.09433962264150944,0.0,1
Koko ni Osta,0.3793103448275862,1.896551724137931,1.4827586206896552,1.0,0.4827586206896552,0.3103448275862069,0.06896551724137931,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.034482758620689655,1
Magtutudlo,0.42857142857142855,2.2857142857142856,1.880952380952381,1.5714285714285714,1.0238095238095237,0.38095238095238093,0.23809523809523808,0.16666666666666666,0.3333333333333333,0.09523809523809523,0.0,1
Mama sa Kama,0.1111111111111111,2.2777777777777777,2.0,1.3333333333333333,0.8888888888888888,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,1
Mama,0.3333333333333333,2.0,1.7619047619047619,1.1904761904761905,0.8095238095238095,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,1
Mananom Kita,0.5151515151515151,2.3181818181818183,2.106060606060606,1.8333333333333333,1.1363636363636365,0.4393939393939394,0.3333333333333333,0.19696969696969696,0.3484848484848485,0.07575757575757576,0.015151515151515152,1
Manuroy Kita,0.5,2.125,1.9375,1.6875,1.109375,0.421875,0.3125,0.28125,0.328125,0.046875,0.0,1
Mao ni si Yoyo Som,0.21428571428571427,1.8392857142857142,1.5535714285714286,1.0892857142857142,0.6428571428571429,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.0,1
Mata ni Dina,0.3225806451612903,1.8709677419354838,1.6451612903225807,1.2258064516129032,0.7741935483870968,0.22580645161290322,0.16129032258064516,0.06451612903225806,0.1935483870967742,0.0,0.0,1
Matmat,0.39285714285714285,2.0,1.8214285714285714,1.3571428571428572,1.0,0.35714285714285715,0.2857142857142857,0.25,0.2857142857142857,0.03571428571428571,0.0,1
Mga Pangalan sa Bata,0.375,2.0,1.9166666666666667,1.4583333333333333,1.1666666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.375,0.0,0.0,1
Nindot nga Ugma,0.47761194029850745,2.074626865671642,1.791044776119403,1.537313432835821,0.9701492537313433,0.40298507462686567,0.2835820895522388,0.1791044776119403,0.373134328358209,0.014925373134328358,0.014925373134328358,1
Numero nga Usa hangtod Napulo,0.25,2.2205882352941178,1.9411764705882353,1.5441176470588236,0.9117647058823529,0.20588235294117646,0.19117647058823528,0.04411764705882353,0.14705882352941177,0.014705882352941176,0.0,1
Paglimpyo sa Lawas,0.3972602739726027,2.1506849315068495,1.8356164383561644,1.5753424657534247,0.9315068493150684,0.3561643835616438,0.2602739726027397,0.1917808219178082,0.3150684931506849,0.0410958904109589,0.0136986301369863,1
Pagluto,0.6037735849056604,2.30188679245283,2.018867924528302,1.7169811320754718,0.9622641509433962,0.4528301886792453,0.2641509433962264,0.1509433962264151,0.3018867924528302,0.03773584905660377,0.0,1
Pamilyang Racaza,0.33663366336633666,2.4257425742574257,2.1386138613861387,1.683168316831683,0.9207920792079208,0.3069306930693069,0.22772277227722773,0.09900990099009901,0.2079207920792079,0.039603960396039604,0.0,1
Prutas sa Basket,0.6153846153846154,1.8974358974358974,1.6666666666666667,1.4615384615384615,0.8974358974358975,0.5128205128205128,0.358974358974359,0.2564102564102564,0.41025641025641024,0.05128205128205128,0.02564102564102564,1
Prutas ug Gulay,0.3392857142857143,1.9821428571428572,1.6785714285714286,1.4642857142857142,0.75,0.21428571428571427,0.16071428571428573,0.14285714285714285,0.23214285714285715,0.017857142857142856,0.0,1
Relo ni Willy,0.3488372093023256,2.13953488372093,1.9534883720930232,1.4883720930232558,0.9767441860465116,0.32558139534883723,0.20930232558139536,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.0,1
Sa Dagat,0.40540540540540543,1.9189189189189189,1.6756756756756757,1.4054054054054055,0.8648648648648649,0.35135135135135137,0.2702702702702703,0.16216216216216217,0.24324324324324326,0.02702702702702703,0.0,1
Sa Zoo,0.4714285714285714,2.0428571428571427,1.6857142857142857,1.5,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.11428571428571428,0.24285714285714285,0.014285714285714285,0.0,1
Saya ni Mama,0.2,1.8285714285714285,1.6,1.1714285714285715,0.7714285714285715,0.2,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,1
Si Balaraw,0.4473684210526316,2.0921052631578947,1.8245614035087718,1.513157894736842,0.8552631578947368,0.32456140350877194,0.2412280701754386,0.18421052631578946,0.34210526315789475,0.021929824561403508,0.0,1
Si Boboy ug Dodoy,0.35,2.0125,1.8125,1.625,0.95,0.325,0.225,0.2,0.25,0.0125,0.0,1
Si Cardo,0.3333333333333333,1.9393939393939394,1.7575757575757576,1.3333333333333333,0.7727272727272727,0.2878787878787879,0.24242424242424243,0.06060606060606061,0.24242424242424243,0.0,0.0,1
Si Diday,0.20588235294117646,1.911764705882353,1.5588235294117647,1.2941176470588236,0.6470588235294118,0.17647058823529413,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.0,1
Si Kabang ug ang Puting Iring,0.5037593984962406,1.8571428571428572,1.4962406015037595,1.3759398496240602,0.6766917293233082,0.41353383458646614,0.3308270676691729,0.06015037593984962,0.18796992481203006,0.007518796992481203,0.0,1
Si Kabang,0.38333333333333336,2.0166666666666666,1.65,1.4666666666666666,0.75,0.31666666666666665,0.25,0.06666666666666667,0.16666666666666666,0.0,0.0,1
Si kokoy ug Si Kakay,0.3888888888888889,2.0714285714285716,1.8015873015873016,1.4841269841269842,0.9047619047619048,0.3412698412698413,0.23809523809523808,0.1746031746031746,0.29365079365079366,0.03968253968253968,0.007936507936507936,1
