book_title,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
An_Nawawarang_Aking_Pato___Central_Bikol,0.75,0.71,0.7225,0.6920529801324503,0.7781456953642384,0.6655629139072847,1
An_Paglinig_sa_Hawak___Central_Bikol,0.6259711431742508,0.632630410654828,0.6037735849056604,0.5443425076452599,0.5978593272171254,0.5168195718654435,1
AN_SADIT_NA_BITOON_NI_ALI___Central_Bikol,0.7132075471698113,0.7,0.7094339622641509,0.6648501362397821,0.7411444141689373,0.5967302452316077,1
An_Sadit_na_Siyo_saka_an_Pato-pato___Central_Bikol-v12022.08.11T021900,0.6284771334276285,0.6124469589816125,0.6157472890146157,0.537888198757764,0.6186335403726708,0.4956521739130435,1
An_Sadit_na_Ukay_Saka_An_Sira___Central_Bikol,0.6557788944723618,0.6934673366834171,0.6633165829145728,0.6285714285714286,0.7464285714285714,0.5607142857142857,1
An_sakong_Lawas___Central_Bikol,0.7320525783619818,0.731041456016178,0.7249747219413549,0.7012278308321964,0.7394270122783083,0.7148703956343793,1
An_Sakong_mga_Tanum_na_Kaunon___Central_Bikol,0.6161948650427913,0.6109282422646478,0.6030283080974326,0.5528888888888889,0.6195555555555555,0.5315555555555556,1
An_Samuyang_Pamilya___Central_Bikol-v12022.08.11T022308,0.5351170568561873,0.5050167224080268,0.5066889632107023,0.44612068965517243,0.6293103448275862,0.46336206896551724,1
An_Sarung_Dakulang_Keyk___Central_Bikol,0.6501650165016502,0.6567656765676567,0.6039603960396039,0.5377358490566038,0.6792452830188679,0.5566037735849056,1
An_Tulong_Saradit_na_Kuting___Central_Bikol,0.7161904761904762,0.7676190476190476,0.700952380952381,0.7060301507537688,0.8341708542713567,0.628140703517588,1
An_Turtle_Dove___Central_Bikol,0.4366812227074236,0.462882096069869,0.4497816593886463,0.4523809523809524,0.5952380952380952,0.47023809523809523,1
An_Tánga_saka_an_Tinapay___Central_Bikol-v12022.08.11T023654,0.5604332953249715,0.56442417331813,0.5330672748004561,0.45549738219895286,0.5235602094240838,0.4293193717277487,1
An_Ulod_na_Nakaistar_sa_Samuyang_Hardin___Central_Bikol,0.5509822263797942,0.5509822263797942,0.5275958840037418,0.4691358024691358,0.5765432098765432,0.43950617283950616,1
Baka_Na_May_Sarong_Sungay___Central_Bikol,0.726027397260274,0.7671232876712328,0.7397260273972602,0.7090909090909091,0.7636363636363637,0.7090909090909091,1
Chichi__Munu__Maliputon!___Central_Bikol,0.6815020862308763,0.6342141863699583,0.6689847009735744,0.6178217821782178,0.6039603960396039,0.5584158415841585,1
Dae_Ako_Takot_sa_Uran___Central_Bikol,0.39210526315789473,0.3973684210526316,0.37105263157894736,0.3579136690647482,0.4676258992805755,0.35071942446043164,1
Dakulaon_Sadiyuton___Central_Bikol,0.6593406593406593,0.6524725274725275,0.6263736263736264,0.5193798449612403,0.6724806201550387,0.48255813953488375,1
Gusto_ni_Nin_na_Masanlian___Central_Bikol,0.6901688182720953,0.6822244289970208,0.6623634558093346,0.6406460296096904,0.6756393001345895,0.6177658142664872,1
Hain_si_Bonta____Central_Bikol-v12022.08.11T090810,0.4774774774774775,0.47147147147147145,0.4519519519519519,0.3656565656565657,0.5434343434343434,0.36767676767676766,1
Hardin_nin_Burak____Central_Bikol,0.5472081218274112,0.5532994923857868,0.5441624365482234,0.5020689655172413,0.5958620689655172,0.46482758620689657,1
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,0.6502857142857142,0.6537142857142857,0.6091428571428571,0.5596899224806201,0.6558139534883721,0.5658914728682171,1
Insekto_sa_Sakong_Lugar___Central_Bikol,0.5297450424929179,0.5368271954674221,0.5169971671388102,0.45714285714285713,0.5714285714285714,0.4361904761904762,1
Ipahiling_asin_Iistorya___Central_Bikol,0.6658179503500955,0.6632718014003819,0.6658179503500955,0.6217662801070473,0.6449598572702944,0.6021409455842998,1
Iskedyul_ni_Momo___Central_Bikol,0.6267029972752044,0.6212534059945504,0.6130790190735694,0.5607843137254902,0.5843137254901961,0.5843137254901961,1
Kolor___Central_Bikol,0.518796992481203,0.5112781954887218,0.5263157894736842,0.43915343915343913,0.6984126984126984,0.3333333333333333,1
Kun_Harayo_si_Mama___Central_Bikol,0.5606666666666666,0.554,0.548,0.49458483754512633,0.6380866425992779,0.4756317689530686,1
Kurong_asin_Tanos___Central_Bikol,0.5238095238095238,0.5406162464985994,0.5686274509803921,0.5843621399176955,0.6790123456790124,0.5596707818930041,1
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,0.4585635359116022,0.4419889502762431,0.40607734806629836,0.36279926335174956,0.4953959484346225,0.35543278084714547,1
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,0.4899817850637523,0.4681238615664845,0.3989071038251366,0.3161764705882353,0.4632352941176471,0.31862745098039214,1
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,0.6153846153846154,0.6197802197802198,0.6230769230769231,0.5987654320987654,0.5987654320987654,0.5447530864197531,1
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,0.41561181434599154,0.39451476793248946,0.3691983122362869,0.3114754098360656,0.505464480874317,0.3524590163934426,1
Magtarabangan_Kita___Central_Bikol,0.69593147751606,0.721627408993576,0.6809421841541756,0.6342182890855457,0.672566371681416,0.6371681415929203,1
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,0.8277511961722488,0.8086124401913876,0.7918660287081339,0.7869415807560137,0.7697594501718213,0.7663230240549829,1
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,0.773067331670823,0.7082294264339152,0.7506234413965087,0.7386934673366834,0.7437185929648241,0.6867671691792295,1
Naaraman_Ko___Central_Bikol,0.7014388489208633,0.7086330935251799,0.6870503597122302,0.680365296803653,0.7442922374429224,0.7123287671232876,1
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,0.7294981640146879,0.7380660954712362,0.7294981640146879,0.697560975609756,0.7853658536585366,0.697560975609756,1
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,0.701171875,0.650390625,0.69140625,0.6574585635359116,0.6906077348066298,0.5828729281767956,1
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,0.5860655737704918,0.5806010928961749,0.5614754098360656,0.5663366336633663,0.5207920792079208,0.5188118811881188,1
Paduman_sa_eskwelahan___Central_Bikol,0.6434494195688225,0.6169154228855721,0.5903814262023217,0.6177777777777778,0.6244444444444445,0.5088888888888888,1
Pagtabang_sa_Gamgam___Central_Bikol,0.6592082616179001,0.6987951807228916,0.6781411359724613,0.585480093676815,0.6908665105386417,0.585480093676815,1
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,0.5906614785992218,0.5758754863813229,0.5758754863813229,0.5229455709711847,0.6179295624332978,0.4951974386339381,1
Sarong_Aldaw_sa_Karnibal___Central_Bikol,0.5849802371541502,0.6284584980237155,0.5981554677206851,0.5743119266055046,0.7522935779816514,0.4935779816513762,1
Siisay_an_Aking_Iyan____Central_Bikol,0.7009966777408638,0.6777408637873754,0.6744186046511628,0.6487804878048781,0.7024390243902439,0.624390243902439,1
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,0.5047770700636943,0.5031847133757962,0.48089171974522293,0.3974358974358974,0.561965811965812,0.4252136752136752,1
Si_Goma_Daw_Ito____Central_Bikol,0.7128205128205128,0.6358974358974359,0.676923076923077,0.5403225806451613,0.6048387096774194,0.4838709677419355,1
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,0.44508670520231214,0.43352601156069365,0.3988439306358382,0.32151898734177214,0.5012658227848101,0.3468354430379747,1
Si_Putu_asin_Gutu___Central_Bikol,0.5415617128463476,0.5163727959697733,0.5012594458438288,0.6027397260273972,0.6643835616438356,0.5445205479452054,1
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,0.5585149313962873,0.5375302663438256,0.513317191283293,0.46187363834422657,0.5664488017429193,0.4596949891067538,1
Tabangan_an_Ina___Central_Bikol,0.6,0.6205128205128205,0.5969230769230769,0.5455840455840456,0.6153846153846154,0.5,1
Trabaho___Central_Bikol,0.7371541501976284,0.7351778656126482,0.7055335968379447,0.7175141242937854,0.7429378531073446,0.7372881355932204,1
Ukay_asin_Batag___Central_Bikol,0.7233796296296297,0.7268518518518519,0.7071759259259259,0.7140600315955766,0.7709320695102686,0.6492890995260664,1
Uya_na_si_Buboy!___Central_Bikol,0.543026706231454,0.5667655786350149,0.543026706231454,0.5206611570247934,0.5909090909090909,0.5041322314049587,1
Aninipot___Central_Bikol-v12022.08.11T033204,0.49103747963063554,0.510048886474742,0.4839760999456817,0.3750884642604388,0.5116772823779193,0.36942675159235666,2
An_Blokeng_may_Madyik___Central_Bikol-v12022.08.10T005241,0.5396405919661733,0.5433403805496829,0.5227272727272727,0.44532947139753803,0.5264301230992035,0.4279507603186097,2
An_Lugar_kan_mga_Rosas___Central_Bikol-v12022.08.10T031456,0.634272997032641,0.6661721068249258,0.6246290801186943,0.5841683366733467,0.6583166332665331,0.5571142284569138,2
An_Makangangalas_na_mga_Makina_ni_Ammachi___Central_Bikol-v12022.08.11T001629,0.4743816254416961,0.46908127208480566,0.46113074204946997,0.3613744075829384,0.45023696682464454,0.3424170616113744,2
An_Sakong_Kapamilya___Central_Bikol,0.7248062015503876,0.7183462532299741,0.7183462532299741,0.5777777777777777,0.7240740740740741,0.5796296296296296,2
An_sakuyang_Ugos_na_Amiga___Central_Bikol,0.70917225950783,0.7181208053691275,0.6711409395973155,0.6546546546546547,0.7267267267267268,0.6096096096096096,2
COVIBOOK___Central_Bikol-v12022.08.11T035702,0.6014257939079715,0.6163318211276734,0.5729099157485418,0.5435153583617748,0.613481228668942,0.5460750853242321,2
Cube_na_Ikos_Cone_na_Ikos___Central_Bikol-v12022.08.11T051439,0.4478908188585608,0.4392059553349876,0.40818858560794047,0.32554257095158595,0.5125208681135225,0.332220367278798,2
Dai_Pagbagtingon_an_Kampana!___Central_Bikol-v12022.08.11T083246,0.5806805708013172,0.5960482985729967,0.5565312843029637,0.5212996389891696,0.6086642599277978,0.48736462093862815,2
Kan_Aldaw_na_Nag-uran_nin_mga_Sira___Central_Bikol-v12022.08.11T095613,0.6028571428571429,0.615,0.5764285714285714,0.5521531100478468,0.645933014354067,0.5157894736842106,2
Kaya_Asin_Dai_Kaya____Central_Bikol,0.7491638795986622,0.7625418060200669,0.725752508361204,0.6976744186046512,0.7906976744186046,0.6837209302325581,2
Magigibo_man_Iyan_ni_Duma!___Central_Bikol-v12022.08.11T101435,0.5781512605042017,0.565546218487395,0.5411764705882353,0.508551881413911,0.61345496009122,0.4697833523375142,2
Magtingag_Ka___Central_Bikol-v12022.08.11T102143,0.6280701754385964,0.6533333333333333,0.6182456140350877,0.5699721964782206,0.6709916589434661,0.5329008341056534,2
Maniwala_Ka_Saro_akong_Kuneho___Central_Bikol,0.603494623655914,0.6202956989247311,0.5866935483870968,0.5545371219065078,0.6691109074243813,0.5261228230980751,2
May_Kapareho_Kaya_Ako____Bikol_Central-v12022.08.12T015411,0.5632183908045977,0.5747126436781609,0.5542784163473818,0.47758620689655173,0.6431034482758621,0.4844827586206897,2
Mga_Nawawara_asin_Mga_Nahahanap___Central_Bikol,0.7444633730834753,0.7444633730834753,0.696763202725724,0.6766169154228856,0.7238805970149254,0.6169154228855721,2
Mr._Spout___Central_Bikol-v12022.08.12T020737,0.5449317038102085,0.5614665708123652,0.5283968368080517,0.4884393063583815,0.5982658959537572,0.48458574181117536,2
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,0.7957166392092258,0.7364085667215815,0.7924217462932455,0.785876993166287,0.7585421412300684,0.7198177676537585,2
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,0.5829187396351575,0.6053067993366501,0.5655058043117744,0.5410733844468785,0.6232201533406353,0.4928806133625411,2
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,0.5910596026490066,0.5906456953642384,0.5865066225165563,0.5,0.5398037077426391,0.46728462377317337,2
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,0.5897693079237714,0.5907723169508525,0.5757271815446339,0.5314591700133868,0.6506024096385542,0.5247657295850067,2
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,0.5205047318611987,0.5394321766561514,0.4952681388012618,0.45350500715307585,0.5665236051502146,0.44206008583690987,2
Rudi___Bikol_Central-v12022.08.09T053328,0.5115151515151515,0.5127272727272727,0.4860606060606061,0.4228295819935691,0.5643086816720257,0.42604501607717044,2
Sabi_ni_Inay___Central_Bikol,0.6293706293706294,0.6363636363636364,0.627039627039627,0.5818815331010453,0.7247386759581882,0.6062717770034843,2
Sarawayon_na_Ido___Central_Bikol,0.7206349206349206,0.7047619047619048,0.7063492063492064,0.6884531590413944,0.7167755991285403,0.6579520697167756,2
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,0.6313868613138686,0.6289537712895377,0.6076642335766423,0.5719968178202068,0.665871121718377,0.5600636435958631,2
Takot_Ako___Central_Bikol,0.6659412404787813,0.676822633297062,0.6463547334058759,0.6069802731411229,0.6464339908952959,0.5690440060698028,2
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,0.6064220183486239,0.6247706422018349,0.6055045871559633,0.5313653136531366,0.6211562115621156,0.4981549815498155,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,0.6846944294213089,0.6868577609518659,0.670632774472688,0.6195899772209568,0.6757782839787395,0.5846621108580107,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,0.75,0.7523474178403756,0.7382629107981221,0.7074721780604134,0.7233704292527822,0.6883942766295708,3
Ang_Matatakoton_Na_Tren___Central_Bikol,0.6652305040930633,0.6639379577768203,0.6604911676001723,0.6221556886227545,0.6473053892215569,0.5592814371257485,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,0.6081474296799224,0.6149369544131911,0.6032977691561591,0.5426555484284797,0.6170622193713919,0.5150737652341244,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,0.6763005780346821,0.6488439306358381,0.6560693641618497,0.6091269841269841,0.6904761904761905,0.5853174603174603,3
An_Agom_kan_Parauma___Central_Bikol,0.6543507362784471,0.6548862115127175,0.6377510040160642,0.5934959349593496,0.6570583887657059,0.6079083518107908,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.358974358974359,0.4358974358974359,0.358974358974359,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,0.6608216432865731,0.6477955911823647,0.6528056112224448,0.5607923497267759,0.6092896174863388,0.5081967213114754,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,0.6561546286876907,0.641912512716175,0.6378433367243134,0.6408304498269897,0.6941176470588235,0.5529411764705883,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,0.6964121435142594,0.6908923643054278,0.6835326586936522,0.6214067278287462,0.6825688073394496,0.5938837920489297,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,0.5685772773797338,0.5767656090071648,0.5501535312180144,0.52864044168392,0.6004140786749482,0.48516218081435475,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,0.7017790262172284,0.6942883895131086,0.6811797752808989,0.6427664974619289,0.7176395939086294,0.608502538071066,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,0.5994415141172821,0.6158858206639777,0.5898231461371393,0.5267368421052632,0.647578947368421,0.5031578947368421,3
An_Kuneho_asin_an_Baoo_(Na_naman!)___Central_Bikol,0.6937901498929336,0.7066381156316917,0.6798715203426124,0.6425438596491229,0.7032163742690059,0.6198830409356725,3
An_Madunong_na_Kuneho___Central_Bikol,0.6659340659340659,0.7032967032967034,0.6615384615384615,0.6595588235294118,0.6897058823529412,0.6227941176470588,3
An_Makangangalas_na_Eksperimento_ni_Anna___Central_Bikol,0.604561403508772,0.6140350877192983,0.6021052631578947,0.51931330472103,0.6375774916547449,0.5097758702908918,3
An_Mensahe_sa_Basud___Central_Bikol,0.6392111368909513,0.6374709976798144,0.6102088167053364,0.5882818685669042,0.6975455265241488,0.5613618368962787,3
An_Mga_Ulod_sa_Naglalayog_na_Gapo___Central_Bikol-v12022.05.13T024855,0.5951986754966887,0.6012693156732892,0.58719646799117,0.5295668549905838,0.6361581920903955,0.5175141242937853,3
An_Misteryosong_Kawatan___Central_Bikol,0.6877584780810587,0.6716294458229942,0.6650124069478908,0.6070816676185037,0.6459166190748143,0.5888063963449457,3
An_Motor_ni_Didi___Central_Bikol,0.68,0.6485714285714286,0.6419047619047619,0.6214470284237726,0.665374677002584,0.5788113695090439,3
An_Paghalat_ni_Islaw_sa_Bulalakaw___Central_Bikol-v12022.05.13T025228,0.5760900952930985,0.5691596881316777,0.5524112041582443,0.5106218617226729,0.5963692545384318,0.48010814986481265,3
An_Referee__Zaya_Chakma___Central_Bikol,0.6575278810408922,0.6538104089219331,0.6366171003717472,0.5878378378378378,0.6388206388206388,0.550982800982801,3
An_Sadit_na_Rhino_Asin_an_Halangkawon_na_Bisikleta___Central_Bikol,0.6317388003037205,0.621867881548975,0.6089597570235383,0.5477178423236515,0.6431535269709544,0.4979253112033195,3
An_Takot_ni_Koneyo___Central_Bikol,0.6981285598047193,0.7038242473555736,0.6867371847030106,0.6426991150442478,0.6891592920353983,0.5763274336283186,3
Ate__Ate_Tano_Dae_Nahuhulog_an_mga_Bagay_Paitaas____Central_Bikol,0.6731931351220691,0.6693255982596084,0.6560309402948997,0.6226671191041737,0.652867322701052,0.5833050559891415,3
Emma___Central_Bikol-v12022.08.11T084550,0.5882647943831495,0.5887662988966901,0.5601805416248746,0.49601063829787234,0.5897606382978723,0.4900265957446808,3
Gurano_Kagabat_an_Magabat____Central_Bikol-v12022.08.11T090318,0.6629526462395543,0.675208913649025,0.643175487465181,0.5818394388152767,0.671473109898675,0.573655494933749,3
Harong_Ko_Ba_Ini____Central_Bikol,0.6987727779843809,0.7341018966158424,0.7103012272220156,0.6406329760081675,0.7473200612557427,0.6038795303726391,3
Kan_Magturaok_si_Inok___Central_Bikol-v12022.05.13T000407,0.5469135802469136,0.55,0.5280864197530865,0.477599671187834,0.5573366214549939,0.45170571311138513,3
Kilingling___Central_Bikol-v12022.05.17T103928,0.6071148312843316,0.6018833376929114,0.596128694742349,0.5195029340697273,0.6237487055574732,0.5184673800483258,3
Kurakog_Kataning_sa_Pagturog___Central_Bikol-v12022.05.13T024430,0.5797699793571218,0.5927455028015335,0.5597168976703037,0.5278969957081545,0.612173234490831,0.5294576667967226,3
Mamuhay_na_may_Pagkasararo___Central_Bikol,0.6489707475622969,0.66738894907909,0.6457204767063922,0.6145985401459854,0.7007299270072993,0.5686131386861314,3
Matinabang_na_Gamgam___Central_Bikol-v12022.08.11T103641,0.6904884318766067,0.6971722365038561,0.6786632390745502,0.6489655172413793,0.7172413793103448,0.6282758620689655,3
Nagsabay_sa_Bulos_An_Ikus_Asin_Ayam___Central_Bikol,0.6803175929795237,0.7216882574174676,0.6865858754701212,0.6688815060908084,0.7380952380952381,0.6400885935769657,3
Nagtabsong_si_Tiny___Central_Bikol-v12022.08.12T021739,0.6368534482758621,0.6557112068965517,0.6185344827586207,0.5870356882738529,0.6788055353241078,0.538965768390386,3
Nagtinir_si_Thu_Ta_sa_Harong___Central_Bikol,0.7055520898315658,0.6961946350592639,0.6949469744229569,0.6463306808134395,0.7365163572060124,0.6286472148541115,3
Nakangirit_Ngunyan_si_Phoe_Tar_Lay___Central_Bikol-v12022.08.12T031715,0.5953693495038589,0.6071297317162808,0.5997794928335171,0.5418569254185692,0.6463723997970573,0.5159817351598174,3
Paduman_sa_Isla_Para_sa_Pagturuparan___Central_Bikol,0.6878418174169121,0.6966764829617165,0.6630206142196046,0.6541950113378685,0.6598639455782312,0.608843537414966,3
Pamaba___Central_Bikol-v12022.05.13T030426,0.6046843758926022,0.609254498714653,0.5772636389602971,0.5292271479011377,0.6112200863083562,0.5288348371910553,3
Pano_Nakakalupad_an_mga_Eroplano____Central_Bikol,0.6390328151986183,0.6824574389341229,0.6595114729829755,0.6357943309162821,0.6558998022412657,0.5955833882663151,3
Pàno_Kun____Central_Bikol-v12021.04.26T083928,0.6688741721854304,0.6900662251655629,0.6609271523178808,0.6382189239332097,0.6048237476808905,0.5398886827458256,3
Satya_Maglikay!___Central_Bikol,0.741514360313316,0.741514360313316,0.7216710182767624,0.689900426742532,0.6963015647226174,0.6429587482219061,3
Sisay_Ang_Samong_Amigo____Central_Bikol,0.7694174757281553,0.7305825242718447,0.7597087378640777,0.697986577181208,0.7214765100671141,0.6845637583892618,3
Si_Carla_saka_an_Nawawarang_Kuting___Central_Bikol,0.6933797909407665,0.6875725900116144,0.6411149825783972,0.6282894736842105,0.625,0.5542763157894737,3
Si_Daisy_na_Makangangalas___Central_Bikol-v12022.08.26T021723,0.7231201686577653,0.7160927617709065,0.7139845397048489,0.6492537313432836,0.707089552238806,0.5914179104477612,3
Si_Danny_saka_Si_Carlo___Central_Bikol,0.6539833531510107,0.6646848989298454,0.6480380499405469,0.5863746958637469,0.6690997566909975,0.5766423357664233,3
Si_Ikos_asin_Si_Ido_asin_an_saindang_pintang_Hablon_Dawani___Central_Bikol,0.6687251874724305,0.6656374062637848,0.6519629466254963,0.6714285714285714,0.739751552795031,0.6403726708074534,3
Si_Ikos_saka_Ayam_nagkawat_nin_Soccer___Central_Bikol,0.7083541770885443,0.7123561780890445,0.6818409204602301,0.6480331262939959,0.6956521739130435,0.5769496204278813,3
Si_Labsay_kan_Dakulang_Bukid___Central_Bikol-v12022.05.13T025635,0.6143592142188962,0.6190364826941066,0.5935453695042096,0.5628950695322377,0.6270543615676359,0.54551201011378,3
Si_Mimay_asin_an_Saiyang_Lalong___Central_Bikol,0.6950207468879668,0.6716804979253111,0.6654564315352697,0.6580273578113751,0.687544996400288,0.6141108711303096,3
Talsot_na_Ikos_si_Moli___Central_Bikol-v12022.08.25T040349,0.7179757511860833,0.7000527148128625,0.6989984185556142,0.6456808199121523,0.6566617862371888,0.6112737920937042,3
The_Factory_Worker___Central_Bikol,0.6762507188039103,0.6981023576768257,0.6664749856239218,0.611837048424289,0.6548808608762491,0.5926210607225212,3
Tugang_na_Kulang_an_Ngipon___Central_Bikol,0.6918269230769231,0.6778846153846154,0.6663461538461538,0.6343042071197411,0.7106796116504854,0.6103559870550161,3
Tulod_Tulod_Dali_Dali___Central_Bikol-v12022.08.25T060922,0.7021696252465484,0.685404339250493,0.6528599605522682,0.6708507670850767,0.7238493723849372,0.5746164574616457,3
