book_title,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,grade_level
An_Makaraw_na_Millipede___Central_Bikol,0.6644295302013423,2.2885906040268456,1.8523489932885906,1.8120805369127517,1.0536912751677852,0.5570469798657718,0.4228187919463087,0.348993288590604,0.46308724832214765,0.12080536912751678,0.013422818791946308,1
An_Nawawarang_Aking_Pato___Central_Bikol,0.40625,2.1875,1.875,1.7604166666666667,1.0104166666666667,0.34375,0.3125,0.13541666666666666,0.17708333333333334,0.010416666666666666,0.0,1
An_Paglinig_sa_Hawak___Central_Bikol,0.4393305439330544,2.0502092050209204,1.5313807531380754,1.4895397489539748,0.7615062761506276,0.3807531380753138,0.2928870292887029,0.17154811715481172,0.25523012552301255,0.07112970711297072,0.02092050209205021,1
AN_SADIT_NA_BITOON_NI_ALI___Central_Bikol,0.2903225806451613,1.9096774193548387,1.6774193548387097,1.2516129032258065,0.7806451612903226,0.25806451612903225,0.22580645161290322,0.0967741935483871,0.16774193548387098,0.025806451612903226,0.012903225806451613,1
An_Sadit_na_Siyo_saka_an_Pato-pato___Central_Bikol-v12022.08.11T021900,0.582,2.15,1.894,1.644,1.014,0.464,0.348,0.266,0.424,0.094,0.01,1
An_Sadit_na_Ukay_Saka_An_Sira___Central_Bikol,0.358974358974359,1.8632478632478633,1.5555555555555556,1.3675213675213675,0.7948717948717948,0.26495726495726496,0.21367521367521367,0.13675213675213677,0.27350427350427353,0.017094017094017096,0.0,1
An_sakong_Lawas___Central_Bikol,0.5394190871369294,2.08298755186722,1.7717842323651452,1.6390041493775933,0.8506224066390041,0.4149377593360996,0.35269709543568467,0.1950207468879668,0.3153526970954357,0.03319502074688797,0.016597510373443983,1
An_Sakong_mga_Tanum_na_Kaunon___Central_Bikol,0.4842105263157895,2.086842105263158,1.7105263157894737,1.5710526315789475,0.8631578947368421,0.3605263157894737,0.2710526315789474,0.20789473684210527,0.30526315789473685,0.06578947368421052,0.015789473684210527,1
An_Samuyang_Pamilya___Central_Bikol-v12022.08.11T022308,0.6911764705882353,2.125,1.7573529411764706,1.7279411764705883,0.9852941176470589,0.5220588235294118,0.38235294117647056,0.29411764705882354,0.40441176470588236,0.08088235294117647,0.007352941176470588,1
An_Sarung_Dakulang_Keyk___Central_Bikol,0.3181818181818182,1.7954545454545454,1.6704545454545454,1.3295454545454546,0.875,0.3068181818181818,0.2840909090909091,0.03409090909090909,0.056818181818181816,0.011363636363636364,0.0,1
An_Tulong_Saradit_na_Kuting___Central_Bikol,0.5210084033613446,2.134453781512605,1.915966386554622,1.8319327731092436,1.1260504201680672,0.4957983193277311,0.4369747899159664,0.19327731092436976,0.24369747899159663,0.058823529411764705,0.03361344537815126,1
An_Turtle_Dove___Central_Bikol,0.42857142857142855,2.0714285714285716,1.9464285714285714,1.2678571428571428,0.9642857142857143,0.375,0.3392857142857143,0.14285714285714285,0.32142857142857145,0.03571428571428571,0.017857142857142856,1
An_Tánga_saka_an_Tinapay___Central_Bikol-v12022.08.11T023654,0.6409638554216868,2.1060240963855423,1.7903614457831325,1.5951807228915662,0.9614457831325302,0.4650602409638554,0.3542168674698795,0.28674698795180725,0.4867469879518072,0.10120481927710843,0.02650602409638554,1
An_Ulod_na_Nakaistar_sa_Samuyang_Hardin___Central_Bikol,0.6556016597510373,2.1784232365145226,1.7219917012448134,1.6929460580912863,0.991701244813278,0.5269709543568465,0.36099585062240663,0.3278008298755187,0.45643153526970953,0.12448132780082988,0.029045643153526972,1
Baka_Na_May_Sarong_Sungay___Central_Bikol,0.5882352941176471,2.235294117647059,1.8823529411764706,1.7647058823529411,1.1176470588235294,0.5294117647058824,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.0,0.0,1
Chichi__Munu__Maliputon!___Central_Bikol,0.3744075829383886,1.853080568720379,1.6492890995260663,1.2654028436018958,0.8151658767772512,0.2843601895734597,0.26540284360189575,0.13270142180094788,0.24170616113744076,0.052132701421800945,0.004739336492890996,1
Dae_Ako_Takot_sa_Uran___Central_Bikol,0.5671641791044776,1.9800995024875623,1.4577114427860696,1.4228855721393034,0.7661691542288557,0.3880597014925373,0.24875621890547264,0.24875621890547264,0.3880597014925373,0.08955223880597014,0.03980099502487562,1
Dakulaon_Sadiyuton___Central_Bikol,0.31,2.005,1.825,1.315,0.785,0.25,0.18,0.15,0.21,0.015,0.0,1
Gusto_ni_Nin_na_Masanlian___Central_Bikol,0.3716475095785441,2.111111111111111,1.8697318007662835,1.5363984674329503,0.9348659003831418,0.32950191570881227,0.30268199233716475,0.1724137931034483,0.27586206896551724,0.01532567049808429,0.0,1
Hain_si_Bonta____Central_Bikol-v12022.08.11T090810,0.630057803468208,1.953757225433526,1.5375722543352601,1.4104046242774566,0.8034682080924855,0.4913294797687861,0.34104046242774566,0.21965317919075145,0.4161849710982659,0.07514450867052024,0.005780346820809248,1
Hardin_nin_Burak____Central_Bikol,0.5020408163265306,2.0040816326530613,1.6408163265306122,1.506122448979592,0.8653061224489796,0.4489795918367347,0.37142857142857144,0.23265306122448978,0.3224489795918367,0.08571428571428572,0.04081632653061224,1
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,0.5726872246696035,2.0088105726872247,1.6255506607929515,1.52863436123348,0.8281938325991189,0.5198237885462555,0.3392070484581498,0.1277533039647577,0.2422907488986784,0.022026431718061675,0.004405286343612335,1
Insekto_sa_Sakong_Lugar___Central_Bikol,0.7134146341463414,2.0792682926829267,1.701219512195122,1.548780487804878,0.9024390243902439,0.5792682926829268,0.39634146341463417,0.31097560975609756,0.4695121951219512,0.14634146341463414,0.036585365853658534,1
Ipahiling_asin_Iistorya___Central_Bikol,0.3538812785388128,2.047945205479452,1.7876712328767124,1.321917808219178,0.8264840182648402,0.2831050228310502,0.21689497716894976,0.1506849315068493,0.273972602739726,0.05251141552511415,0.0,1
Iskedyul_ni_Momo___Central_Bikol,0.3300970873786408,2.0097087378640777,1.6893203883495145,1.4368932038834952,0.912621359223301,0.2912621359223301,0.21359223300970873,0.17475728155339806,0.2815533980582524,0.04854368932038835,0.009708737864077669,1
Kolor___Central_Bikol,0.5675675675675675,1.5810810810810811,1.2297297297297298,1.2837837837837838,0.6891891891891891,0.2702702702702703,0.2702702702702703,0.13513513513513514,0.3108108108108108,0.0945945945945946,0.0,1
Kun_Harayo_si_Mama___Central_Bikol,0.6026666666666667,1.8426666666666667,1.5146666666666666,1.3893333333333333,0.8133333333333334,0.3973333333333333,0.30133333333333334,0.216,0.312,0.06933333333333333,0.018666666666666668,1
Kurong_asin_Tanos___Central_Bikol,0.4811320754716981,1.679245283018868,1.5566037735849056,1.1415094339622642,0.7452830188679245,0.37735849056603776,0.3490566037735849,0.09433962264150944,0.33962264150943394,0.04716981132075472,0.018867924528301886,1
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,0.7624309392265194,1.9668508287292819,1.4972375690607735,1.4640883977900552,0.7900552486187845,0.574585635359116,0.3149171270718232,0.2983425414364641,0.4585635359116022,0.1712707182320442,0.022099447513812154,1
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,0.528169014084507,1.9507042253521127,1.4788732394366197,1.6126760563380282,0.8591549295774648,0.38028169014084506,0.2323943661971831,0.22535211267605634,0.3380281690140845,0.06338028169014084,0.007042253521126761,1
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,0.3524904214559387,1.9885057471264367,1.5555555555555556,1.3409961685823755,0.7126436781609196,0.31800766283524906,0.21839080459770116,0.14942528735632185,0.21455938697318008,0.02681992337164751,0.007662835249042145,1
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,0.7339449541284404,2.091743119266055,1.6238532110091743,1.6972477064220184,0.908256880733945,0.5412844036697247,0.3761467889908257,0.29357798165137616,0.41284403669724773,0.09174311926605505,0.009174311926605505,1
Magtarabangan_Kita___Central_Bikol,0.45528455284552843,1.9593495934959348,1.829268292682927,1.4878048780487805,1.016260162601626,0.42276422764227645,0.37398373983739835,0.21138211382113822,0.34959349593495936,0.04065040650406504,0.0,1
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,0.14754098360655737,1.9672131147540983,1.7622950819672132,1.4836065573770492,0.8934426229508197,0.08196721311475409,0.07377049180327869,0.09836065573770492,0.13114754098360656,0.00819672131147541,0.0,1
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,0.39705882352941174,2.0784313725490198,1.8970588235294117,1.5931372549019607,0.9705882352941176,0.3627450980392157,0.3333333333333333,0.14705882352941177,0.19607843137254902,0.05392156862745098,0.0,1
Naaraman_Ko___Central_Bikol,0.576271186440678,2.406779661016949,2.0,1.88135593220339,1.0677966101694916,0.4915254237288136,0.423728813559322,0.2542372881355932,0.3389830508474576,0.06779661016949153,0.01694915254237288,1
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,0.6173469387755102,2.122448979591837,1.8010204081632653,1.5051020408163265,0.8418367346938775,0.5663265306122449,0.39285714285714285,0.1683673469387755,0.29591836734693877,0.025510204081632654,0.0,1
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,0.45517241379310347,1.9379310344827587,1.6551724137931034,1.3172413793103448,0.8068965517241379,0.33793103448275863,0.33793103448275863,0.13793103448275862,0.2620689655172414,0.06206896551724138,0.0,1
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,0.15859030837004406,1.7973568281938326,1.5814977973568283,1.4052863436123348,0.8325991189427313,0.1277533039647577,0.1145374449339207,0.0881057268722467,0.1277533039647577,0.013215859030837005,0.0,1
Paduman_sa_eskwelahan___Central_Bikol,0.6190476190476191,2.108843537414966,1.816326530612245,1.5850340136054422,1.0,0.5918367346938775,0.42857142857142855,0.24489795918367346,0.4217687074829932,0.1292517006802721,0.0,1
Pagtabang_sa_Gamgam___Central_Bikol,0.42953020134228187,2.087248322147651,1.7114093959731544,1.5906040268456376,0.9194630872483222,0.3624161073825503,0.28187919463087246,0.2080536912751678,0.2550335570469799,0.04697986577181208,0.0,1
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,0.5058479532163743,1.9619883040935673,1.5935672514619883,1.4415204678362572,0.8304093567251462,0.40058479532163743,0.30409356725146197,0.19298245614035087,0.3216374269005848,0.07017543859649122,0.005847953216374269,1
Sarong_Aldaw_sa_Karnibal___Central_Bikol,0.4972067039106145,2.0670391061452515,1.905027932960894,1.5251396648044693,0.994413407821229,0.45251396648044695,0.3743016759776536,0.1787709497206704,0.2681564245810056,0.03910614525139665,0.0111731843575419,1
Siisay_an_Aking_Iyan____Central_Bikol,0.31521739130434784,1.7717391304347827,1.315217391304348,1.4021739130434783,0.7391304347826086,0.25,0.25,0.07608695652173914,0.13043478260869565,0.0,0.0,1
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,0.5590062111801242,2.0,1.6273291925465838,1.5279503105590062,0.8571428571428571,0.39751552795031053,0.2732919254658385,0.2236024844720497,0.37267080745341613,0.07453416149068323,0.006211180124223602,1
Si_Goma_Daw_Ito____Central_Bikol,0.18309859154929578,1.7605633802816902,1.3661971830985915,1.0985915492957747,0.5915492957746479,0.16901408450704225,0.056338028169014086,0.04225352112676056,0.07042253521126761,0.014084507042253521,0.0,1
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,0.6507936507936508,2.0317460317460316,1.619047619047619,1.5634920634920635,0.8650793650793651,0.47619047619047616,0.29365079365079366,0.25396825396825395,0.373015873015873,0.09523809523809523,0.023809523809523808,1
Si_Putu_asin_Gutu___Central_Bikol,0.47368421052631576,2.0736842105263156,2.0,1.5052631578947369,1.0947368421052632,0.45263157894736844,0.35789473684210527,0.18947368421052632,0.3157894736842105,0.11578947368421053,0.0,1
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,0.4231974921630094,2.09717868338558,1.7210031347962382,1.542319749216301,0.8746081504702194,0.335423197492163,0.219435736677116,0.19435736677115986,0.2946708463949843,0.05642633228840126,0.003134796238244514,1
Tabangan_an_Ina___Central_Bikol,0.532319391634981,1.9695817490494296,1.5741444866920151,1.414448669201521,0.8403041825095057,0.45627376425855515,0.33460076045627374,0.2509505703422053,0.34980988593155893,0.07224334600760456,0.011406844106463879,1
Trabaho___Central_Bikol,0.4306569343065693,1.9708029197080292,1.7591240875912408,1.4233576642335766,0.9343065693430657,0.3722627737226277,0.34306569343065696,0.10948905109489052,0.1678832116788321,0.029197080291970802,0.014598540145985401,1
Ukay_asin_Batag___Central_Bikol,0.4199134199134199,2.012987012987013,1.722943722943723,1.5021645021645023,0.8614718614718615,0.3463203463203463,0.27705627705627706,0.15584415584415584,0.29004329004329005,0.017316017316017316,0.0,1
Uya_na_si_Buboy!___Central_Bikol,0.2857142857142857,1.978021978021978,1.7802197802197801,1.4285714285714286,0.8791208791208791,0.1978021978021978,0.1978021978021978,0.08791208791208792,0.17582417582417584,0.0,0.0,1
Aninipot___Central_Bikol-v12022.08.11T033204,0.6511627906976745,2.1488372093023256,1.7744186046511627,1.6418604651162791,0.958139534883721,0.49767441860465117,0.37209302325581395,0.2627906976744186,0.4720930232558139,0.08604651162790698,0.020930232558139535,2
An_Blokeng_may_Madyik___Central_Bikol-v12022.08.10T005241,0.487279843444227,1.949119373776908,1.6027397260273972,1.4833659491193738,0.8610567514677103,0.33659491193737767,0.26810176125244617,0.22700587084148727,0.3561643835616438,0.0547945205479452,0.003913894324853229,2
An_Lugar_kan_mga_Rosas___Central_Bikol-v12022.08.10T031456,0.5289017341040463,2.0289017341040463,1.7196531791907514,1.510115606936416,0.869942196531792,0.3829479768786127,0.31213872832369943,0.1907514450867052,0.38439306358381503,0.05057803468208093,0.001445086705202312,2
An_Makangangalas_na_mga_Makina_ni_Ammachi___Central_Bikol-v12022.08.11T001629,0.5679442508710801,2.0452961672473866,1.6585365853658536,1.4634146341463414,0.8327526132404182,0.4076655052264808,0.2857142857142857,0.2508710801393728,0.42160278745644597,0.10452961672473868,0.006968641114982578,2
An_Sakong_Kapamilya___Central_Bikol,0.3783783783783784,1.8558558558558558,1.545045045045045,1.364864864864865,0.7297297297297297,0.35585585585585583,0.2927927927927928,0.13513513513513514,0.18018018018018017,0.04054054054054054,0.018018018018018018,2
An_sakuyang_Ugos_na_Amiga___Central_Bikol,0.3333333333333333,2.210526315789474,1.8771929824561404,1.5614035087719298,0.9473684210526315,0.2894736842105263,0.21052631578947367,0.10526315789473684,0.20175438596491227,0.02631578947368421,0.0,2
COVIBOOK___Central_Bikol-v12022.08.11T035702,0.5407608695652174,2.1630434782608696,1.828804347826087,1.6440217391304348,0.9891304347826086,0.4375,0.3532608695652174,0.25815217391304346,0.38315217391304346,0.059782608695652176,0.010869565217391304,2
Cube_na_Ikos_Cone_na_Ikos___Central_Bikol-v12022.08.11T051439,0.6310679611650486,2.0,1.616504854368932,1.529126213592233,0.883495145631068,0.4223300970873786,0.2912621359223301,0.2961165048543689,0.4223300970873786,0.10194174757281553,0.014563106796116505,2
Dai_Pagbagtingon_an_Kampana!___Central_Bikol-v12022.08.11T083246,0.5754060324825986,2.183294663573086,1.839907192575406,1.6334106728538282,0.9860788863109049,0.4733178654292343,0.3433874709976798,0.2877030162412993,0.40835266821345706,0.09048723897911833,0.002320185614849188,2
Kan_Aldaw_na_Nag-uran_nin_mga_Sira___Central_Bikol-v12022.08.11T095613,0.5606936416184971,2.101156069364162,1.7861271676300579,1.5520231213872833,0.9335260115606936,0.4508670520231214,0.3554913294797688,0.24277456647398843,0.41329479768786126,0.05202312138728324,0.008670520231213872,2
Kaya_Asin_Dai_Kaya____Central_Bikol,0.4567901234567901,2.0,1.5679012345679013,1.4938271604938271,0.9629629629629629,0.4567901234567901,0.35802469135802467,0.2222222222222222,0.32098765432098764,0.07407407407407407,0.012345679012345678,2
Magigibo_man_Iyan_ni_Duma!___Central_Bikol-v12022.08.11T101435,0.40514469453376206,2.080385852090032,1.7266881028938907,1.5112540192926045,0.8617363344051447,0.3086816720257235,0.21864951768488747,0.17363344051446947,0.2829581993569132,0.04501607717041801,0.003215434083601286,2
Magtingag_Ka___Central_Bikol-v12022.08.11T102143,0.48695652173913045,2.1652173913043478,1.7942028985507246,1.6608695652173913,0.9246376811594202,0.3855072463768116,0.2782608695652174,0.18840579710144928,0.3217391304347826,0.05507246376811594,0.002898550724637681,2
Maniwala_Ka_Saro_akong_Kuneho___Central_Bikol,0.4420485175202156,2.115902964959569,1.876010781671159,1.5390835579514826,0.9649595687331537,0.33962264150943394,0.2830188679245283,0.19946091644204852,0.3018867924528302,0.05660377358490566,0.008086253369272238,2
May_Kapareho_Kaya_Ako____Bikol_Central-v12022.08.12T015411,0.4630541871921182,2.0788177339901477,1.6748768472906403,1.522167487684729,0.8275862068965517,0.35960591133004927,0.24630541871921183,0.1724137931034483,0.270935960591133,0.04433497536945813,0.0049261083743842365,2
Mga_Nawawara_asin_Mga_Nahahanap___Central_Bikol,0.3163841807909605,1.88135593220339,1.6610169491525424,1.2937853107344632,0.7796610169491526,0.2768361581920904,0.22598870056497175,0.1016949152542373,0.1807909604519774,0.011299435028248588,0.0,2
Mr._Spout___Central_Bikol-v12022.08.12T020737,0.5441595441595442,2.0284900284900287,1.6951566951566952,1.5356125356125356,0.8689458689458689,0.3333333333333333,0.24786324786324787,0.21082621082621084,0.35327635327635326,0.07977207977207977,0.008547008547008548,2
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,0.36904761904761907,1.9702380952380953,1.6964285714285714,1.494047619047619,0.9047619047619048,0.3273809523809524,0.2916666666666667,0.10714285714285714,0.18452380952380953,0.03571428571428571,0.005952380952380952,2
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,0.5347222222222222,2.1458333333333335,1.8055555555555556,1.6527777777777777,1.0104166666666667,0.4131944444444444,0.3402777777777778,0.24305555555555555,0.3958333333333333,0.041666666666666664,0.006944444444444444,2
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,0.5947368421052631,2.1280701754385967,1.8596491228070176,1.6157894736842104,0.987719298245614,0.42105263157894735,0.3175438596491228,0.30701754385964913,0.4631578947368421,0.08421052631578947,0.02280701754385965,2
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,0.5409836065573771,2.069672131147541,1.7049180327868851,1.6557377049180328,0.9221311475409836,0.4180327868852459,0.3114754098360656,0.22131147540983606,0.32786885245901637,0.06147540983606557,0.012295081967213115,2
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,0.5967741935483871,1.971774193548387,1.6491935483870968,1.4435483870967742,0.8588709677419355,0.4112903225806452,0.3024193548387097,0.23387096774193547,0.41935483870967744,0.07258064516129033,0.008064516129032258,2
Rudi___Bikol_Central-v12022.08.09T053328,0.5392156862745098,2.1470588235294117,1.7058823529411764,1.5686274509803921,0.8431372549019608,0.4166666666666667,0.2696078431372549,0.20098039215686275,0.3480392156862745,0.06862745098039216,0.00980392156862745,2
Sabi_ni_Inay___Central_Bikol,0.3858267716535433,1.8503937007874016,1.5905511811023623,1.204724409448819,0.7480314960629921,0.30708661417322836,0.29133858267716534,0.09448818897637795,0.1732283464566929,0.0,0.0,2
Sarawayon_na_Ido___Central_Bikol,0.3764705882352941,2.0647058823529414,1.7647058823529411,1.3823529411764706,0.8058823529411765,0.34705882352941175,0.3235294117647059,0.12352941176470589,0.2823529411764706,0.023529411764705882,0.0,2
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,0.5647668393782384,2.1528497409326426,1.854922279792746,1.6839378238341969,1.0310880829015545,0.43005181347150256,0.33678756476683935,0.2616580310880829,0.3911917098445596,0.08290155440414508,0.0025906735751295338,2
Takot_Ako___Central_Bikol,0.35,2.023076923076923,1.6538461538461537,1.3269230769230769,0.7461538461538462,0.2923076923076923,0.21923076923076923,0.13076923076923078,0.25,0.023076923076923078,0.0,2
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,0.4693140794223827,2.1335740072202167,1.7075812274368232,1.5270758122743682,0.927797833935018,0.4368231046931408,0.3176895306859206,0.2743682310469314,0.37184115523465705,0.07581227436823104,0.02527075812274368,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,0.3584905660377358,1.9924528301886792,1.6905660377358491,1.3037735849056604,0.7396226415094339,0.30943396226415093,0.21320754716981133,0.11886792452830189,0.20566037735849058,0.018867924528301886,0.0018867924528301887,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,0.4096109839816934,2.0983981693363845,1.8649885583524028,1.5583524027459954,0.9794050343249427,0.3340961098398169,0.28604118993135014,0.16704805491990846,0.28832951945080093,0.02517162471395881,0.0,3
Ang_Matatakoton_Na_Tren___Central_Bikol,0.3203732503888025,2.032659409020218,1.7309486780715397,1.4183514774494557,0.8398133748055988,0.2534992223950233,0.20373250388802489,0.12597200622083982,0.2208398133748056,0.027993779160186624,0.0015552099533437014,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,0.5831622176591376,2.166324435318275,1.8583162217659137,1.5831622176591376,0.9425051334702259,0.47433264887063653,0.3655030800821355,0.22176591375770022,0.406570841889117,0.06570841889117043,0.004106776180698152,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,0.35555555555555557,2.0833333333333335,1.7666666666666666,1.6388888888888888,0.9166666666666666,0.3277777777777778,0.25,0.14444444444444443,0.23333333333333334,0.03888888888888889,0.011111111111111112,3
An_Agom_kan_Parauma___Central_Bikol,0.4211076280041797,2.1410658307210033,1.7784743991640544,1.5914315569487982,0.9696969696969697,0.36363636363636365,0.290491118077325,0.219435736677116,0.3396029258098224,0.0438871473354232,0.008359456635318705,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,0.5833333333333334,2.1666666666666665,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.5,0.25,0.25,0.5,0.08333333333333333,0.08333333333333333,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,0.3605577689243028,2.1175298804780875,1.8864541832669324,1.549800796812749,0.9442231075697212,0.3187250996015936,0.2788844621513944,0.1952191235059761,0.27091633466135456,0.01593625498007968,0.00796812749003984,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,0.3953488372093023,1.998062015503876,1.7771317829457365,1.4534883720930232,0.9244186046511628,0.28875968992248063,0.2558139534883721,0.17635658914728683,0.25775193798449614,0.03294573643410853,0.001937984496124031,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,0.49034749034749037,2.2104247104247103,1.9305019305019304,1.6602316602316602,1.0444015444015444,0.4266409266409266,0.35714285714285715,0.21814671814671815,0.33976833976833976,0.05405405405405406,0.005791505791505791,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,0.4691848906560636,1.9860834990059641,1.6978131212723657,1.5487077534791251,0.94831013916501,0.3836978131212724,0.31610337972166996,0.1988071570576541,0.30417495029821073,0.04771371769383698,0.0019880715705765406,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,0.4010791366906475,2.102517985611511,1.723021582733813,1.606115107913669,0.9406474820143885,0.36330935251798563,0.25359712230215825,0.18705035971223022,0.28776978417266186,0.0539568345323741,0.0017985611510791368,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,0.4470868014268728,2.116527942925089,1.7526753864447087,1.50653983353151,0.8501783590963139,0.356718192627824,0.262782401902497,0.1985731272294887,0.3281807372175981,0.05826397146254459,0.007134363852556481,3
